Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n_Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,ID,Year_Birth,Dt_Customer
71964,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,3,11,0,62,2564,1,0,0,0,0,0,0,1,0,0,1784,1698,0,2002,1958,2013-05-20 00:00:00.0000000
83790,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,72,2385,0,1,0,0,0,0,0,0,1,0,1599,1583,2,6274,1948,2013-11-15 00:00:00.0000000
11012,1,0,82,24,3,26,7,1,23,3,3,1,2,9,1,0,0,0,0,0,3,11,0,36,2629,0,0,1,0,0,0,0,1,0,0,61,38,1,7004,1984,2013-03-16 00:00:00.0000000
17688,1,0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0,41,2691,0,1,0,0,0,0,0,1,0,0,9,7,0,6742,1979,2013-01-13 00:00:00.0000000
23162,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0,50,2349,0,1,0,0,0,1,0,0,0,0,43,21,0,9672,1970,2013-12-21 00:00:00.0000000
24336,1,0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,39,2830,0,0,1,0,0,1,0,0,0,0,19,7,0,10398,1981,2012-08-27 00:00:00.0000000
25443,1,0,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,31,2713,0,1,0,0,0,0,1,0,0,0,25,18,0,5692,1989,2012-12-22 00:00:00.0000000
31615,1,0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,3,11,0,44,2629,1,0,0,0,0,0,0,1,0,0,42,33,0,4432,1976,2013-03-16 00:00:00.0000000
36038,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,39,2553,0,0,1,0,0,0,0,0,0,1,40,33,0,4385,1981,2013-05-31 00:00:00.0000000
37697,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,44,2301,0,0,1,0,0,0,0,1,0,0,76,68,0,1998,1976,2014-02-07 00:00:00.0000000
40059,1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0,36,2433,0,1,0,0,0,0,0,1,0,0,269,124,1,983,1984,2013-09-28 00:00:00.0000000
40304,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,53,2431,0,0,1,0,0,0,0,0,0,1,54,51,0,5975,1967,2013-09-30 00:00:00.0000000
40521,1,1,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,52,2609,0,0,0,1,0,0,0,1,0,0,17,13,0,803,1968,2013-04-05 00:00:00.0000000
44689,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,69,2329,0,1,0,0,0,0,0,1,0,0,23,12,1,8397,1951,2014-01-10 00:00:00.0000000
57091,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,48,2742,0,1,0,0,0,0,0,0,0,1,492,488,1,339,1972,2012-11-23 00:00:00.0000000
63033,0,0,82,194,61,480,225,112,30,1,3,4,8,2,0,0,0,0,0,0,3,11,0,61,2385,1,0,0,0,0,0,0,1,0,0,1072,1042,0,2125,1959,2013-11-15 00:00:00.0000000
66334,0,1,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,3,11,1,64,2611,0,1,0,0,0,0,0,0,0,1,1138,1115,0,10675,1956,2013-04-03 00:00:00.0000000
69098,0,0,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,3,11,0,71,2657,0,1,0,0,0,0,0,0,0,1,2262,2084,0,4475,1949,2013-02-16 00:00:00.0000000
70792,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,69,2667,0,0,0,0,1,0,0,1,0,0,1158,1044,0,10868,1951,2013-02-06 00:00:00.0000000
80067,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,66,2442,0,1,0,0,0,0,0,1,0,0,1549,1498,1,9938,1954,2013-09-19 00:00:00.0000000
83033,1,0,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,3,11,0,34,2201,0,0,0,1,0,0,0,1,0,0,1728,1695,1,8931,1986,2014-05-18 00:00:00.0000000
23148,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0,35,2290,0,1,0,0,0,1,0,0,0,0,27,17,0,1878,1985,2014-02-18 00:00:00.0000000
30992,1,0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,44,2592,1,0,0,0,0,0,0,1,0,0,41,39,0,3006,1976,2013-04-22 00:00:00.0000000
42373,1,1,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,3,11,0,46,2477,0,0,1,0,0,0,0,1,0,0,144,125,0,7617,1974,2013-08-15 00:00:00.0000000
43482,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,54,2387,0,0,0,1,0,0,0,1,0,0,60,32,0,4370,1966,2013-11-13 00:00:00.0000000
44503,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,48,2233,0,0,1,0,0,0,0,1,0,0,40,32,0,3722,1972,2014-04-16 00:00:00.0000000
51111,1,1,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,39,2169,0,1,0,0,0,1,0,0,0,0,52,49,0,8017,1981,2014-06-19 00:00:00.0000000
56253,0,1,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,57,2728,0,0,0,1,0,0,0,1,0,0,592,587,0,55,1963,2012-12-07 00:00:00.0000000
56850,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,49,2257,0,1,0,0,0,0,0,0,1,0,63,63,0,7326,1971,2014-03-23 00:00:00.0000000
57537,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,41,2543,0,0,1,0,0,0,0,1,0,0,445,345,0,6376,1979,2013-06-10 00:00:00.0000000
59925,0,1,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,3,11,0,65,2735,0,0,0,1,0,0,0,1,0,0,710,654,0,3807,1955,2012-11-30 00:00:00.0000000
61917,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,46,2380,0,1,0,0,0,0,0,0,0,1,90,89,0,5734,1974,2013-11-20 00:00:00.0000000
62807,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,60,2826,0,0,0,1,0,0,0,1,0,0,720,621,0,7787,1960,2012-08-31 00:00:00.0000000
66582,0,0,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,3,11,0,51,2277,0,0,1,0,0,0,0,0,0,1,1288,1288,0,2416,1969,2014-03-03 00:00:00.0000000
68274,1,1,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,3,11,0,41,2431,1,0,0,0,0,0,0,1,0,0,259,213,0,8405,1979,2013-09-30 00:00:00.0000000
74268,0,0,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,3,11,0,65,2659,0,1,0,0,0,0,0,1,0,0,851,810,0,5185,1955,2013-02-14 00:00:00.0000000
75072,0,1,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,3,11,0,58,2681,0,0,0,1,0,0,0,1,0,0,948,823,0,3523,1962,2013-01-23 00:00:00.0000000
78642,0,1,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,3,11,0,49,2593,0,0,0,1,0,0,0,0,0,1,1799,1782,0,11088,1971,2013-04-21 00:00:00.0000000
80995,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,62,2573,0,0,0,0,1,0,0,0,0,1,1426,1370,0,2150,1958,2013-05-11 00:00:00.0000000
82224,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,56,2314,0,1,0,0,0,0,0,1,0,0,862,822,1,5278,1964,2014-01-25 00:00:00.0000000
23626,1,0,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,3,11,0,50,2195,0,1,0,0,0,0,0,0,0,1,43,43,0,2230,1970,2014-05-24 00:00:00.0000000
26091,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,63,2283,0,0,0,1,0,0,0,1,0,0,69,49,0,11188,1957,2014-02-25 00:00:00.0000000
27244,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,41,2273,0,1,0,0,0,0,0,1,0,0,55,9,0,4832,1979,2014-03-07 00:00:00.0000000
38232,1,1,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,3,11,0,49,2322,0,0,0,1,0,0,0,1,0,0,89,56,0,5939,1971,2014-01-17 00:00:00.0000000
38946,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,65,2407,0,0,0,1,0,0,0,1,0,0,216,175,0,4541,1955,2013-10-24 00:00:00.0000000
40233,0,1,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,3,11,0,45,2417,0,1,0,0,0,0,0,0,0,1,147,145,0,2456,1975,2013-10-14 00:00:00.0000000
43142,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,51,2290,0,1,0,0,0,0,0,0,1,0,16,12,0,361,1969,2014-02-18 00:00:00.0000000
46106,1,1,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,3,11,0,44,2208,0,0,0,1,0,0,0,0,1,0,40,26,0,8146,1976,2014-05-11 00:00:00.0000000
46831,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,51,2545,0,1,0,0,0,1,0,0,0,0,44,10,0,2516,1969,2013-06-08 00:00:00.0000000
51369,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,44,2771,0,0,0,1,0,0,0,1,0,0,394,212,0,10144,1976,2012-10-25 00:00:00.0000000
52513,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,42,2822,0,0,0,1,0,1,0,0,0,0,917,685,0,1440,1978,2012-09-04 00:00:00.0000000
55759,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,3,11,0,58,2737,0,1,0,0,0,0,0,1,0,0,777,700,0,1490,1962,2012-11-28 00:00:00.0000000
58217,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,69,2748,0,0,1,0,0,0,0,0,1,0,90,77,0,6710,1951,2012-11-17 00:00:00.0000000
63285,0,0,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0,75,2395,0,0,0,0,1,0,0,1,0,0,969,835,0,819,1945,2013-11-05 00:00:00.0000000
67605,0,0,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,33,2614,0,0,0,1,0,0,0,1,0,0,884,830,0,11013,1987,2013-03-31 00:00:00.0000000
70379,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0,44,2642,0,0,1,0,0,0,0,0,1,0,852,844,0,9988,1976,2013-03-03 00:00:00.0000000
77297,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,63,2678,1,0,0,0,0,1,0,0,0,0,748,707,1,1627,1957,2013-01-26 00:00:00.0000000
81168,0,0,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,55,2212,0,1,0,0,0,0,0,1,0,0,1171,1149,1,988,1965,2014-05-07 00:00:00.0000000
91249,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,64,2776,0,0,1,0,0,0,0,1,0,0,1649,1622,4,3138,1956,2012-10-20 00:00:00.0000000
92533,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,35,2351,0,1,0,0,0,0,0,1,0,0,1089,1047,2,9349,1985,2013-12-19 00:00:00.0000000
22280,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,45,2565,0,0,0,1,0,0,0,1,0,0,11,9,0,11148,1975,2013-05-19 00:00:00.0000000
30753,1,1,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,3,11,0,53,2512,0,0,0,1,0,1,0,0,0,0,51,21,0,5234,1967,2013-07-11 00:00:00.0000000
39996,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,46,2197,1,0,0,0,0,0,0,1,0,0,14,13,0,8663,1974,2014-05-22 00:00:00.0000000
44159,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,50,2171,0,1,0,0,0,0,0,0,1,0,268,261,0,4200,1970,2014-06-17 00:00:00.0000000
54603,1,1,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,3,11,0,64,2514,0,0,0,1,0,0,0,0,1,0,223,219,0,5253,1956,2013-07-09 00:00:00.0000000
55012,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,47,2259,0,0,0,1,0,0,0,0,0,1,647,634,0,1958,1973,2014-03-21 00:00:00.0000000
55614,0,0,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,3,11,0,76,2373,1,0,0,0,0,0,0,0,0,1,656,630,1,6605,1944,2013-11-27 00:00:00.0000000
59385,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,69,2586,0,0,0,1,0,0,0,0,1,0,149,113,0,6289,1951,2013-04-28 00:00:00.0000000
71866,0,1,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,3,11,0,64,2345,0,1,0,0,0,0,0,1,0,0,682,649,0,2712,1956,2013-12-25 00:00:00.0000000
73450,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0,38,2365,0,0,0,1,0,0,0,0,1,0,1767,1730,2,6049,1982,2013-12-05 00:00:00.0000000
76081,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,3,11,0,58,2196,0,0,0,1,0,0,0,1,0,0,833,633,1,7321,1962,2014-05-23 00:00:00.0000000
76998,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0,65,2693,0,1,0,0,0,0,0,1,0,0,1803,1696,1,9743,1955,2013-01-11 00:00:00.0000000
77457,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,3,11,0,73,2275,0,0,1,0,0,0,0,1,0,0,1146,1135,1,6963,1947,2014-03-05 00:00:00.0000000
80573,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,49,2782,0,0,0,1,0,0,0,0,1,0,1549,1534,0,9209,1971,2012-10-14 00:00:00.0000000
80695,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,57,2341,0,0,1,0,0,0,0,1,0,0,1900,1882,0,1065,1963,2013-12-29 00:00:00.0000000
12571,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,3,11,0,44,2321,1,0,0,0,0,0,0,1,0,0,36,19,0,10032,1976,2014-01-18 00:00:00.0000000
13672,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0,60,2597,0,0,0,1,0,0,0,1,0,0,20,15,0,4547,1960,2013-04-17 00:00:00.0000000
14906,0,0,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,3,11,0,34,2713,0,0,1,0,0,0,1,0,0,0,51,36,0,8700,1986,2012-12-22 00:00:00.0000000
22448,1,0,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,3,11,0,38,2282,0,1,0,0,0,0,0,1,0,0,37,19,0,8079,1982,2014-02-26 00:00:00.0000000
24711,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,38,2231,0,1,0,0,0,0,0,1,0,0,51,44,0,7937,1982,2014-04-18 00:00:00.0000000
28839,1,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,3,11,0,64,2269,0,0,0,1,0,0,0,0,1,0,31,30,0,231,1956,2014-03-11 00:00:00.0000000
33812,1,0,86,4,17,19,30,24,39,2,2,1,3,6,0,0,0,0,0,0,3,11,0,35,2762,0,0,1,0,0,1,0,0,0,0,94,55,0,2278,1985,2012-11-03 00:00:00.0000000
35765,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,3,11,0,30,2359,0,1,0,0,0,0,0,1,0,0,60,45,0,2005,1990,2013-12-11 00:00:00.0000000
38197,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0,34,2524,0,0,0,1,0,0,0,0,0,1,37,34,0,7325,1986,2013-06-29 00:00:00.0000000
38829,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,61,2243,0,1,0,0,0,0,0,0,0,1,83,67,0,6488,1959,2014-04-06 00:00:00.0000000
41452,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67,2639,0,0,0,1,0,0,0,1,0,0,16,16,0,6825,1953,2013-03-06 00:00:00.0000000
42081,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,38,2647,0,1,0,0,0,0,0,1,0,0,355,328,1,2961,1982,2013-02-26 00:00:00.0000000
44393,1,1,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,3,11,0,55,2470,0,1,0,0,0,0,0,1,0,0,50,40,0,10466,1965,2013-08-22 00:00:00.0000000
46098,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,45,2839,0,0,1,0,0,0,0,0,1,0,84,48,0,10703,1975,2012-08-18 00:00:00.0000000
46734,1,2,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,54,2410,0,0,1,0,0,0,0,0,0,1,147,71,1,6940,1966,2013-10-21 00:00:00.0000000
51012,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,74,2596,0,1,0,0,0,0,0,0,0,1,185,161,0,7592,1946,2013-04-18 00:00:00.0000000
53230,0,1,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,3,11,0,64,2854,0,1,0,0,0,1,0,0,0,0,503,274,0,4915,1956,2012-08-03 00:00:00.0000000
53790,0,2,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,3,11,0,69,2274,0,1,0,0,0,0,0,1,0,0,537,532,0,9697,1951,2014-03-06 00:00:00.0000000
66313,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,57,2445,0,0,0,1,0,0,0,0,0,1,763,756,0,2304,1963,2013-09-16 00:00:00.0000000
68148,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,63,2461,0,0,0,1,0,0,0,0,1,0,957,872,0,3170,1957,2013-08-31 00:00:00.0000000
71466,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,46,2244,0,0,1,0,0,0,0,0,0,1,1230,1230,0,3194,1974,2014-04-05 00:00:00.0000000
73113,0,0,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,3,11,0,60,2344,0,0,0,1,0,0,0,0,1,0,973,945,0,10505,1960,2013-12-26 00:00:00.0000000
73705,0,2,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,69,2275,0,0,0,0,1,0,0,0,1,0,1588,1481,0,4676,1951,2014-03-05 00:00:00.0000000
23559,1,0,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,3,11,0,47,2520,0,1,0,0,0,1,0,0,0,0,56,33,0,5346,1973,2013-07-03 00:00:00.0000000
25930,1,1,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,53,2421,0,0,1,0,0,0,0,1,0,0,11,7,0,606,1967,2013-10-10 00:00:00.0000000
28440,1,0,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,3,11,0,46,2516,0,0,0,1,0,0,0,0,0,1,63,63,0,2445,1974,2013-07-07 00:00:00.0000000
29760,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,35,2828,0,0,1,0,0,0,0,1,0,0,148,131,0,7433,1985,2012-08-29 00:00:00.0000000
39548,1,1,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,3,11,0,57,2249,0,0,1,0,0,1,0,0,0,0,36,18,0,4279,1963,2014-03-31 00:00:00.0000000
43300,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,49,2783,1,0,0,0,0,0,0,1,0,0,149,118,0,4042,1971,2012-10-13 00:00:00.0000000
46231,2,1,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,3,11,0,67,2739,0,0,1,0,0,0,0,0,0,1,251,239,0,7023,1953,2012-11-26 00:00:00.0000000
50965,0,1,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0,64,2653,0,1,0,0,0,0,0,0,1,0,656,627,1,1118,1956,2013-02-20 00:00:00.0000000
54753,0,1,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,3,11,0,61,2449,0,0,0,1,0,0,0,1,0,0,597,466,0,7801,1959,2013-09-12 00:00:00.0000000
58330,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,45,2345,0,0,0,0,1,0,0,1,0,0,913,762,0,7094,1975,2013-12-25 00:00:00.0000000
59247,0,2,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,58,2392,0,0,1,0,0,0,0,0,1,0,491,408,0,10379,1962,2013-11-08 00:00:00.0000000
59666,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,48,2623,0,1,0,0,0,0,0,1,0,0,894,761,1,2350,1972,2013-03-22 00:00:00.0000000
61278,0,1,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0,67,2335,0,0,0,1,0,0,0,1,0,0,150,135,0,2564,1953,2014-01-04 00:00:00.0000000
62335,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,68,2561,1,0,0,0,0,0,0,1,0,0,682,656,0,550,1952,2013-05-23 00:00:00.0000000
63777,1,1,87,457,5,106,15,17,53,8,11,1,6,8,0,0,0,0,0,0,3,11,0,41,2621,0,1,0,0,0,0,0,1,0,0,600,547,0,4478,1979,2013-03-24 00:00:00.0000000
65777,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,53,2351,0,0,0,1,0,0,0,1,0,0,1092,1038,0,6327,1967,2013-12-19 00:00:00.0000000
70829,1,1,87,141,70,106,72,19,23,2,4,2,8,3,0,0,0,0,0,0,3,11,0,40,2369,0,1,0,0,0,1,0,0,0,0,408,385,0,6131,1980,2013-12-01 00:00:00.0000000
71488,0,0,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,55,2655,0,0,0,1,0,1,0,0,0,0,387,215,0,1491,1965,2013-02-18 00:00:00.0000000
72228,0,0,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,3,11,0,68,2738,0,0,1,0,0,0,0,1,0,0,1194,1138,0,4507,1952,2012-11-27 00:00:00.0000000
75702,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,46,2782,0,0,0,1,0,0,0,1,0,0,1884,1847,1,6977,1974,2012-10-14 00:00:00.0000000
78618,0,0,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,3,11,0,63,2798,0,1,0,0,0,0,0,1,0,0,2092,2031,1,7274,1957,2012-09-28 00:00:00.0000000
81246,0,0,87,398,190,537,61,156,37,1,4,5,7,1,1,0,0,1,0,0,3,11,0,56,2341,0,0,1,0,0,0,0,1,0,0,1342,1305,2,1137,1964,2013-12-29 00:00:00.0000000
88420,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,31,2217,0,0,0,1,0,0,0,0,1,0,1916,1763,3,3010,1989,2014-05-02 00:00:00.0000000
14661,0,0,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,64,2703,0,0,0,1,0,0,0,0,1,0,24,22,0,8162,1956,2013-01-01 00:00:00.0000000
20559,1,0,88,13,1,29,3,0,7,2,2,0,3,8,0,0,0,0,0,0,3,11,0,35,2633,0,1,0,0,0,0,0,0,1,0,46,39,0,503,1985,2013-03-12 00:00:00.0000000
29604,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,32,2362,0,0,0,1,0,0,0,1,0,0,39,25,1,5176,1988,2013-12-08 00:00:00.0000000
36807,1,1,88,4,2,5,0,0,5,1,1,0,2,6,0,0,0,0,0,0,3,11,0,66,2715,0,0,0,1,0,0,0,1,0,0,11,6,0,692,1954,2012-12-20 00:00:00.0000000
43185,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0,69,2604,1,0,0,0,0,0,0,1,0,0,607,577,0,6991,1951,2013-04-10 00:00:00.0000000
45837,1,1,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0,46,2497,0,1,0,0,0,0,0,1,0,0,349,325,0,3083,1974,2013-07-26 00:00:00.0000000
46772,0,1,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,3,11,0,45,2758,0,0,0,1,0,1,0,0,0,0,991,934,1,7706,1975,2012-11-07 00:00:00.0000000
49413,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0,68,2406,0,1,0,0,0,0,0,1,0,0,258,212,0,10323,1952,2013-10-25 00:00:00.0000000
50127,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,58,2190,0,0,0,1,0,0,0,1,0,0,305,290,1,9386,1962,2014-05-29 00:00:00.0000000
50898,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,3,11,0,64,2696,0,0,0,1,0,0,0,0,1,0,724,589,0,8148,1956,2013-01-08 00:00:00.0000000
51876,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,62,2416,0,1,0,0,0,0,0,1,0,0,304,298,0,4682,1958,2013-10-15 00:00:00.0000000
